1.420931,2.309278,(-0.04223633, -0.02600098, 1.047363),52.37249,5.03478,0,415,2018-07-19T14:37:57+00:00,91.62,7.37
-0.7189094,4.354933,(-0.07165527, 0.01184082, 0.940918),52.37249,5.034865,0,418,2018-07-19T14:38:00+00:00,94.22,6.21
0.7655754,2.742243,(-0.0489502, -0.01367188, 1.021973),52.37249,5.034865,0,422,2018-07-19T14:38:00+00:00,94.22,6.21
0.4161755,4.743966,(-0.08203125, -0.003417969, 1.000244),52.37249,5.034918,0,425,2018-07-19T14:38:02+00:00,98.08,7.13
-0.6252497,3.533201,(-0.05859375, 0.01037598, 0.9489746),52.37249,5.034918,0,426,2018-07-19T14:38:02+00:00,98.08,7.13
1.33353,3.59745,(-0.06481934, -0.02404785, 1.031006),52.37249,5.034918,0,434,2018-07-19T14:38:02+00:00,98.08,7.13
0.3771453,3.039584,(-0.05310059, -0.006591797, 1.0),52.37248,5.034997,0,423,2018-07-19T14:38:05+00:00,99.94,7.14
0.5842829,2.803374,(-0.04919434, -0.01477051, 1.004639),52.37248,5.034997,0,422,2018-07-19T14:38:05+00:00,99.94,7.14
1.012384,3.891145,(-0.06567383, -0.01293945, 0.9816895),52.37247,5.035077,80,364,2018-07-19T14:38:08+00:00,101.71,7.09
-0.3057319,4.079911,(-0.06835938, 0.005126953, 0.958374),52.37247,5.035077,80,372,2018-07-19T14:38:08+00:00,101.71,7.09
0.4443745,5.304909,(-0.08007813, -0.005371094, 0.9846191),52.37246,5.035162,80,399,2018-07-19T14:38:11+00:00,103.89,7.21
0.2190305,6.926956,(-0.1193848, -0.00378418, 0.982666),52.37246,5.035162,80,432,2018-07-19T14:38:11+00:00,103.89,7.21
0.08583179,3.779342,(-0.06445313, -0.001464844, 0.975708),52.37245,5.03522,80,427,2018-07-19T14:38:13+00:00,101.77,7.28
0.2631579,1.655366,(-0.0291748, -0.004638672, 1.009521),52.37245,5.03522,80,413,2018-07-19T14:38:13+00:00,101.77,7.28
-0.06299448,1.967215,(-0.03430176, 0.001098633, 0.9986572),52.37245,5.03522,80,419,2018-07-19T14:38:13+00:00,101.77,7.28
0.6830536,3.803727,(-0.06860352, -0.0123291, 1.03186),52.37244,5.03531,80,414,2018-07-19T14:38:16+00:00,96.65,7.01
0.4700566,4.343239,(-0.07324219, -0.00793457, 0.9643555),52.37244,5.035367,80,416,2018-07-19T14:38:18+00:00,99.11,7.01
0.4341346,2.26934,(-0.03955078, -0.007568359, 0.9980469),52.37244,5.035367,80,415,2018-07-19T14:38:18+00:00,99.11,7.01
1.505588,4.352401,(-0.07824707, -0.02563477, 1.036743),52.37244,5.035367,80,415,2018-07-19T14:38:18+00:00,99.11,7.01
0.02158926,2.829343,(-0.04797363, -0.0003662109, 0.9707031),52.37243,5.035451,80,409,2018-07-19T14:38:21+00:00,100.59,7.10
1.426702,2.027559,(-0.03710938, -0.02612305, 1.048218),52.37243,5.035451,80,414,2018-07-19T14:38:21+00:00,100.59,7.10
-0.2356688,3.251135,(-0.05554199, 0.00402832, 0.9777832),52.37243,5.035451,80,413,2018-07-19T14:38:21+00:00,100.59,7.10
-0.1458432,0.1111189,(-0.001953125, 0.002563477, 1.00708),52.37242,5.035537,80,415,2018-07-19T14:38:24+00:00,100.41,7.22
-0.05574195,-0.006967746,(0.0001220703, 0.0009765625, 1.003784),52.37242,5.035537,80,413,2018-07-19T14:38:24+00:00,100.41,7.22
0.2424516,0.2770902,(-0.004882813, -0.004272461, 1.009644),52.37241,5.035623,80,425,2018-07-19T14:38:27+00:00,101.08,7.05
-0.1233226,3.411185,(-0.05737305, 0.004882813, 0.9625244),52.37241,5.035623,80,411,2018-07-19T14:38:27+00:00,101.08,7.05
0.7665627,0.2210048,(-0.00390625, -0.0135498, 1.012695),52.37239,5.035711,80,387,2018-07-19T14:38:30+00:00,100.96,6.96
0.02112376,0.352065,(-0.006103516, -0.0003662109, 0.9932861),52.37239,5.035711,80,376,2018-07-19T14:38:30+00:00,100.96,6.96
0.3992838,1.31007,(-0.02282715, -0.01013184, 0.9981689),52.37239,5.035711,80,398,2018-07-19T14:38:30+00:00,100.96,6.96
0.1813663,1.716266,(-0.0300293, -0.003173828, 1.002197),52.37239,5.035794,80,398,2018-07-19T14:38:33+00:00,99.19,6.89
0.2061196,1.507062,(-0.02587891, -0.003540039, 0.9836426),52.37239,5.035794,80,405,2018-07-19T14:38:33+00:00,99.19,6.89
1.071748,0.8956142,(-0.01550293, -0.01855469, 0.9916992),52.37238,5.035873,80,398,2018-07-19T14:38:36+00:00,101.26,6.69
0.9079404,3.79549,(-0.06628418, -0.01586914, 0.9991455),52.37238,5.035873,80,407,2018-07-19T14:38:36+00:00,101.26,6.69
0.4113725,4.515663,(-0.07763672, -0.007080078, 0.9830322),52.37236,5.035947,80,403,2018-07-19T14:38:39+00:00,101.49,6.62
0.8090025,1.520646,(-0.02661133, -0.01416016, 1.002441),52.37236,5.035947,80,407,2018-07-19T14:38:39+00:00,101.49,6.62
1.038119,2.874124,(-0.04931641, -0.01782227, 0.9822998),52.37236,5.035947,80,419,2018-07-19T14:38:39+00:00,101.49,6.62
0.9117031,2.068966,(-0.03710938, -0.01635742, 1.027222),52.37236,5.036024,80,418,2018-07-19T14:38:42+00:00,98.76,6.93
-0.3680095,2.894837,(-0.0489502, 0.006225586, 0.9680176),52.37236,5.036024,80,406,2018-07-19T14:38:42+00:00,98.76,6.93
1.243744,3.867534,(-0.06750488, -0.02172852, 0.9985352),52.37236,5.036078,80,417,2018-07-19T14:38:44+00:00,97.03,6.94
0.02094439,1.515556,(-0.02612305, -0.007568359, 0.996582),52.37236,5.036078,80,386,2018-07-19T14:38:44+00:00,97.03,6.94
1.185512,2.3998,(-0.04223633, -0.02087402, 1.007813),52.37234,5.036157,80,414,2018-07-19T14:38:47+00:00,98.28,6.88
0.07790998,1.104974,(-0.01904297, -0.001342773, 0.9873047),52.37234,5.036157,80,412,2018-07-19T14:38:47+00:00,98.28,6.88
0.7386334,3.931174,(-0.06945801, -0.01306152, 1.010742),52.37234,5.036214,80,414,2018-07-19T14:38:49+00:00,97.39,7.02
0.3594355,1.527802,(-0.0279541, 0.004150391, 1.013428),52.37234,5.036214,80,403,2018-07-19T14:38:49+00:00,97.39,7.02
0.7505223,1.376169,(-0.02416992, -0.01318359, 1.006104),52.37234,5.036214,80,415,2018-07-19T14:38:49+00:00,97.39,7.02
0.8429173,1.299127,(-0.02294922, -0.01489258, 1.011963),52.37232,5.036295,80,418,2018-07-19T14:38:52+00:00,100.90,7.14
-0.1323723,3.450738,(-0.0604248, 0.002319336, 1.002075),52.37232,5.036295,80,414,2018-07-19T14:38:52+00:00,100.90,7.14
-0.01423733,0.3285846,(-0.02709961, 0.007446289, 0.979126),52.37232,5.036378,80,397,2018-07-19T14:38:55+00:00,99.48,7.01
0.3506719,1.162124,(-0.02062988, -0.006225586, 1.016968),52.37232,5.036378,80,406,2018-07-19T14:38:55+00:00,99.48,7.01
0.7476349,3.35955,(-0.0592041, -0.01318359, 1.008545),52.37232,5.036378,80,404,2018-07-19T14:38:55+00:00,99.48,7.01
0.5417184,2.758355,(-0.04846191, -0.009521484, 1.005859),52.37231,5.036461,80,409,2018-07-19T14:38:58+00:00,98.99,7.11
-0.6454659,1.894264,(-0.03259277, 0.0111084, 0.9854736),52.3723,5.036517,80,404,2018-07-19T14:39:00+00:00,98.52,6.97
-0.6414614,3.463325,(-0.05993652, 0.0111084, 0.9903564),52.3723,5.036517,80,409,2018-07-19T14:39:00+00:00,98.52,6.97
-0.09348524,2.323478,(-0.04541016, 0.006591797, 0.96875),52.3723,5.036517,80,410,2018-07-19T14:39:00+00:00,98.52,6.97
0.1672881,0.8573859,(-0.01501465, -0.002929688, 1.003296),52.37229,5.036598,80,393,2018-07-19T14:39:03+00:00,96.22,6.79
-0.3769113,2.183739,(-0.03747559, 0.006469727, 0.9827881),52.37229,5.036598,80,399,2018-07-19T14:39:03+00:00,96.22,6.79
-0.6942131,1.779294,(-0.0300293, 0.01171875, 0.9666748),52.37228,5.036654,80,404,2018-07-19T14:39:05+00:00,97.48,6.80
-0.3977078,1.905446,(-0.03796387, 0.007080078, 1.005371),52.37228,5.036654,80,404,2018-07-19T14:39:05+00:00,97.48,6.80
-0.7418381,2.528974,(-0.04284668, 0.01257324, 0.9700928),52.37228,5.036737,80,404,2018-07-19T14:39:08+00:00,98.83,6.67
0.7073944,2.379592,(-0.04187012, -0.01245117, 1.007568),52.37228,5.036737,80,401,2018-07-19T14:39:08+00:00,98.83,6.67
-0.05631991,1.929322,(-0.03344727, 0.0009765625, 0.9929199),52.37227,5.036817,80,407,2018-07-19T14:39:11+00:00,97.80,6.78
-0.4053871,1.491439,(-0.01965332, 0.01000977, 0.9604492),52.37227,5.036817,80,405,2018-07-19T14:39:11+00:00,97.80,6.78
0.3743157,0.6654745,(-0.01171875, -0.006591797, 1.008911),52.37227,5.036817,80,406,2018-07-19T14:39:11+00:00,97.80,6.78
0.09002911,1.86324,(-0.03283691, -0.001586914, 1.009399),52.37226,5.036897,80,398,2018-07-19T14:39:14+00:00,97.10,6.66
-0.169277,2.596477,(-0.04492188, 0.002929688, 0.9897461),52.37226,5.036897,80,403,2018-07-19T14:39:14+00:00,97.10,6.66
-0.4470135,1.518635,(-0.02612305, 0.00769043, 0.9853516),52.37226,5.036977,80,402,2018-07-19T14:39:17+00:00,97.94,6.54
0.5367046,1.995374,(-0.03552246, -0.01000977, 1.037109),52.37226,5.036977,80,413,2018-07-19T14:39:17+00:00,97.94,6.54
0.1463387,1.14152,(-0.01904297, -0.002441406, 0.9556885),52.37225,5.037055,80,401,2018-07-19T14:39:20+00:00,96.19,6.44
0.333817,0.5393867,(-0.009399414, -0.006103516, 0.9984131),52.37225,5.037055,80,413,2018-07-19T14:39:20+00:00,96.19,6.44
-1.856777,3.237478,(-0.05358887, 0.03076172, 0.9473877),52.37225,5.037055,80,410,2018-07-19T14:39:20+00:00,96.19,6.44
1.818369,-0.3529872,(0.006591797, -0.03637695, 1.069946),52.37225,5.037131,80,415,2018-07-19T14:39:23+00:00,96.23,6.36
-1.849363,3.285747,(-0.05395508, 0.03039551, 0.9398193),52.37225,5.037131,80,409,2018-07-19T14:39:23+00:00,96.23,6.36
-0.8543245,-0.2774946,(0.004638672, 0.01428223, 0.9577637),52.37225,5.037131,80,407,2018-07-19T14:39:23+00:00,96.23,6.36
0.9389661,0.1081179,(-0.00378418, -0.02062988, 1.035034),52.37224,5.037207,80,411,2018-07-19T14:39:26+00:00,102.40,6.16
-1.09264,-0.1571309,(0.002685547, 0.01867676, 0.979248),52.37224,5.037207,80,413,2018-07-19T14:39:26+00:00,102.40,6.16
-0.2336313,1.982226,(-0.0369873, 0.006347656, 0.9910889),52.37224,5.037282,80,377,2018-07-19T14:39:29+00:00,98.68,6.22
-0.5943739,1.475409,(-0.02514648, 0.01013184, 0.9763184),52.37224,5.037282,80,392,2018-07-19T14:39:29+00:00,98.68,6.22
-1.252459,2.322816,(-0.04418945, 0.01733398, 0.9589844),52.37224,5.037282,80,383,2018-07-19T14:39:29+00:00,98.68,6.22
-0.4112545,0.7528395,(-0.01318359, 0.007202148, 1.003296),52.37223,5.037357,80,393,2018-07-19T14:39:32+00:00,102.03,6.10
-1.092772,1.353591,(-0.02282715, 0.01843262, 0.9660645),52.37223,5.037357,80,396,2018-07-19T14:39:32+00:00,102.03,6.10
0.8654489,1.36602,(-0.0246582, -0.015625, 1.034058),52.37222,5.037427,80,415,2018-07-19T14:39:35+00:00,101.37,5.86
-0.8252471,2.220844,(-0.03710938, 0.01379395, 0.9569092),52.37222,5.037427,80,413,2018-07-19T14:39:35+00:00,101.37,5.86
-0.2225161,1.147431,(-0.0201416, 0.00390625, 1.005615),52.37221,5.037498,80,409,2018-07-19T14:39:38+00:00,101.13,5.89
-0.03499182,2.198026,(-0.03833008, 0.0006103516, 0.9986572),52.37221,5.037498,80,395,2018-07-19T14:39:38+00:00,101.13,5.89
0.5075555,1.438263,(-0.02490234, -0.008789063, 0.9918213),52.37221,5.037498,80,396,2018-07-19T14:39:38+00:00,101.13,5.89
-0.06285995,-0.5238405,(0.009155273, 0.001098633, 1.001343),52.3722,5.037572,80,391,2018-07-19T14:39:41+00:00,102.09,5.85
0.5445084,2.592547,(-0.04589844, -0.009643555, 1.013672),52.3722,5.037572,80,404,2018-07-19T14:39:41+00:00,102.09,5.85
-0.8836946,1.875641,(-0.03173828, 0.006347656, 0.9658203),52.3722,5.037572,80,403,2018-07-19T14:39:41+00:00,102.09,5.85
-0.04813031,-0.09626066,(0.001708984, 0.0008544922, 1.017212),52.37219,5.037642,80,412,2018-07-19T14:39:44+00:00,100.43,5.76
-0.496244,2.122161,(-0.03601074, 0.008422852, 0.9718018),52.37219,5.037642,80,406,2018-07-19T14:39:44+00:00,100.43,5.76
0.2661417,0.8761395,(-0.01940918, -0.01403809, 1.021729),52.37218,5.037711,80,414,2018-07-19T14:39:47+00:00,100.22,5.89
-0.4856247,1.178465,(-0.0201416, 0.008300781, 0.979126),52.37218,5.037711,80,408,2018-07-19T14:39:47+00:00,100.22,5.89
0.2056396,0.09218371,(-0.001586914, -0.003540039, 0.9863281),52.37218,5.03778,80,401,2018-07-19T14:39:50+00:00,99.12,5.69
-0.5121784,1.849904,(-0.03173828, 0.008789063, 0.982666),52.37218,5.03778,80,403,2018-07-19T14:39:50+00:00,99.12,5.69
0.7631612,0.2998324,(-0.005737305, -0.01757813, 1.026611),52.37218,5.03778,80,395,2018-07-19T14:39:50+00:00,99.12,5.69
-0.3962052,3.459949,(-0.05859375, 0.006713867, 0.9691162),52.37218,5.037852,80,390,2018-07-19T14:39:53+00:00,101.56,5.63
0.6258769,0.9951462,(-0.01623535, -0.01818848, 1.011963),52.37218,5.037852,80,395,2018-07-19T14:39:53+00:00,101.56,5.63
0.9275569,2.398817,(-0.04260254, -0.01647949, 1.016968),52.37218,5.037852,80,408,2018-07-19T14:39:53+00:00,101.56,5.63
-0.3910065,1.460136,(-0.02478027, 0.01220703, 0.972168),52.37217,5.03792,80,409,2018-07-19T14:39:56+00:00,102.52,5.90
0.4124336,2.86031,(-0.04992676, -0.007202148, 0.9992676),52.37217,5.03792,80,408,2018-07-19T14:39:56+00:00,102.52,5.90
0.4949718,1.441956,(-0.02453613, -0.009765625, 0.9747314),52.37216,5.03799,80,412,2018-07-19T14:39:59+00:00,102.17,5.86
2.219588,0.8266609,(-0.0144043, -0.03869629, 0.998291),52.37216,5.03799,80,403,2018-07-19T14:39:59+00:00,102.17,5.86
0.9633817,2.536635,(-0.04626465, -0.01757813, 1.044312),52.37216,5.03799,80,398,2018-07-19T14:39:59+00:00,102.17,5.86
1.53687,1.038731,(-0.0324707, -0.01269531, 0.998291),52.37215,5.038062,80,400,2018-07-19T14:40:02+00:00,101.04,5.88
0.8570198,1.544298,(-0.02770996, -0.01538086, 1.027832),52.37215,5.03811,80,418,2018-07-19T14:40:04+00:00,99.59,6.19
-0.4485091,0.368945,(-0.006225586, 0.007568359, 0.9667969),52.37215,5.03811,80,354,2018-07-19T14:40:04+00:00,99.59,6.19
0.1608828,0.2028532,(-0.003540039, -0.002807617, 0.9998779),52.37215,5.03811,80,389,2018-07-19T14:40:04+00:00,99.59,6.19
0.7155628,2.340112,(-0.04150391, -0.01269531, 1.015625),52.37215,5.038182,80,452,2018-07-19T14:40:07+00:00,99.48,6.27
0.06417983,2.47619,(-0.04223633, -0.02148438, 0.9766846),52.37215,5.038182,80,382,2018-07-19T14:40:07+00:00,99.48,6.27
-0.00697737,2.631393,(-0.04602051, 0.0001220703, 1.001343),52.37215,5.038182,80,433,2018-07-19T14:40:07+00:00,99.48,6.27
-0.01472892,4.112901,(-0.06811523, 0.0002441406, 0.9472656),52.37214,5.038257,80,481,2018-07-19T14:40:10+00:00,95.52,6.28
0.6047542,2.41262,(-0.04089355, -0.01025391, 0.9705811),52.37214,5.038257,80,485,2018-07-19T14:40:10+00:00,95.52,6.28
0.4736662,1.633346,(-0.02819824, -0.008178711, 0.9888916),52.37213,5.038333,80,402,2018-07-19T14:40:13+00:00,91.32,6.18
1.194686,1.153497,(-0.02038574, -0.02111816, 1.012451),52.37213,5.038333,80,420,2018-07-19T14:40:13+00:00,91.32,6.18
2.82152,2.999118,(-0.0534668, -0.05041504, 1.020508),52.37213,5.038333,80,435,2018-07-19T14:40:13+00:00,91.32,6.18
1.100786,2.159462,(-0.03686523, -0.01879883, 0.9776611),52.37213,5.038408,80,447,2018-07-19T14:40:16+00:00,99.58,6.06
0.01420043,1.136108,(-0.01953125, -0.0002441406, 0.9848633),52.37212,5.038458,80,453,2018-07-19T14:40:18+00:00,98.80,6.72
-0.1889554,0.09797729,(-0.001708984, 0.003295898, 0.9993896),52.37212,5.038458,80,437,2018-07-19T14:40:18+00:00,98.80,6.72
0.1395066,2.197773,(-0.03845215, -0.002441406, 1.003784),52.37212,5.038458,80,484,2018-07-19T14:40:18+00:00,98.80,6.72
0.850526,5.11742,(-0.0880127, -0.01464844, 0.9827881),52.37211,5.038542,80,475,2018-07-19T14:40:21+00:00,108.35,6.95
1.411965,-0.4474503,(0.0078125, -0.0246582, 1.000366),52.37211,5.038595,80,313,2018-07-19T14:40:23+00:00,106.34,5.83
1.231736,2.056279,(-0.03625488, -0.02172852, 1.009766),52.37211,5.038595,80,318,2018-07-19T14:40:23+00:00,106.34,5.83
1.179536,1.849002,(-0.03137207, -0.02001953, 0.9718018),52.37211,5.038595,80,383,2018-07-19T14:40:23+00:00,106.34,5.83
3.513624,1.722562,(-0.03149414, -0.06433105, 1.047241),52.37209,5.03867,80,416,2018-07-19T14:40:26+00:00,111.71,6.31
1.90774,2.096076,(-0.0378418, -0.03930664, 1.033936),52.37209,5.03867,80,438,2018-07-19T14:40:26+00:00,111.71,6.31
-1.568357,3.03629,(-0.05053711, 0.02612305, 0.9527588),52.37208,5.038746,80,416,2018-07-19T14:40:29+00:00,100.54,5.84
1.182895,3.620785,(-0.06384277, -0.02087402, 1.008911),52.37208,5.038746,80,436,2018-07-19T14:40:29+00:00,100.54,5.84
0.7015342,3.445493,(-0.05871582, 0.002441406, 0.9731445),52.37208,5.038746,80,433,2018-07-19T14:40:29+00:00,100.54,5.84
1.201016,1.698485,(-0.0300293, -0.02124023, 1.012695),52.37207,5.038818,80,432,2018-07-19T14:40:32+00:00,97.31,6.24
0.3879636,3.933075,(-0.06677246, -0.006591797, 0.9711914),52.37207,5.038818,80,433,2018-07-19T14:40:32+00:00,97.31,6.24
0.06646618,1.898327,(-0.03137207, -0.001098633, 0.9465332),52.37207,5.038818,80,440,2018-07-19T14:40:32+00:00,97.31,6.24
1.282137,0.4387033,(-0.00793457, -0.02319336, 1.036255),52.37206,5.038891,80,452,2018-07-19T14:40:35+00:00,98.05,6.31
-0.3244935,3.347829,(-0.05664063, 0.005493164, 0.9682617),52.37206,5.038891,80,394,2018-07-19T14:40:35+00:00,98.05,6.31
2.022783,1.69901,(-0.03063965, -0.03649902, 1.032959),52.37206,5.03897,80,401,2018-07-19T14:40:38+00:00,103.97,6.58
-0.7459573,3.623772,(-0.06103516, 0.01257324, 0.9637451),52.37206,5.03897,80,455,2018-07-19T14:40:38+00:00,103.97,6.58
-0.2422037,0.04274209,(-0.0007324219, 0.004150391, 0.9818115),52.37206,5.03897,80,392,2018-07-19T14:40:38+00:00,103.97,6.58
1.355265,2.333237,(-0.04138184, -0.02404785, 1.015625),52.37205,5.039048,80,364,2018-07-19T14:40:41+00:00,99.46,6.30
-0.6432037,1.215868,(-0.02099609, 0.0111084, 0.9892578),52.37205,5.039048,80,348,2018-07-19T14:40:41+00:00,99.46,6.30
1.639486,6.012336,(-0.1036377, -0.02832031, 0.9840088),52.37204,5.039126,80,389,2018-07-19T14:40:44+00:00,107.96,6.70
1.197429,0.7520161,(-0.01318359, -0.01953125, 1.004395),52.37204,5.039126,80,381,2018-07-19T14:40:44+00:00,107.96,6.70
1.711639,5.511833,(-0.09887695, -0.03076172, 1.024658),52.37204,5.039126,80,439,2018-07-19T14:40:44+00:00,107.96,6.70
-0.9608211,3.846533,(-0.0625, 0.015625, 0.9295654),52.37203,5.039203,80,454,2018-07-19T14:40:47+00:00,92.31,6.66
1.016326,2.280605,(-0.0411377, -0.01025391, 1.032959),52.37203,5.039203,80,450,2018-07-19T14:40:47+00:00,92.31,6.66
0.3059936,5.1067,(-0.08544922, -0.005126953, 0.9561768),52.37203,5.039278,80,447,2018-07-19T14:40:50+00:00,94.08,6.69
1.163804,2.205229,(-0.03930664, -0.02075195, 1.020752),52.37203,5.039278,80,434,2018-07-19T14:40:50+00:00,94.08,6.69
0.06511254,3.366038,(-0.05712891, -0.003417969, 0.9713135),52.37203,5.039331,80,421,2018-07-19T14:40:52+00:00,98.57,6.72
1.243627,2.280943,(-0.0402832, -0.02197266, 1.011353),52.37203,5.039331,80,430,2018-07-19T14:40:52+00:00,98.57,6.72
1.209669,3.403404,(-0.06005859, -0.0213623, 1.009888),52.37203,5.039331,80,414,2018-07-19T14:40:52+00:00,98.57,6.72
0.7374225,3.409365,(-0.06091309, -0.01318359, 1.022461),52.37202,5.03941,80,420,2018-07-19T14:40:55+00:00,99.81,6.92
-0.2132579,3.448735,(-0.05871582, 0.001953125, 0.996582),52.37202,5.03941,80,428,2018-07-19T14:40:55+00:00,99.81,6.92
0.7316136,3.505681,(-0.06079102, -0.01269531, 0.9923096),52.37201,5.039493,80,429,2018-07-19T14:40:58+00:00,99.23,6.96
0.8923298,5.767166,(-0.09765625, -0.01513672, 0.9669189),52.37201,5.039493,80,456,2018-07-19T14:40:58+00:00,99.23,6.96
0.01450325,3.984352,(-0.0670166, -0.01159668, 0.9584961),52.37201,5.039493,80,406,2018-07-19T14:40:58+00:00,99.23,6.96
0.4807756,4.602809,(-0.08056641, -0.01147461, 1.000732),52.37201,5.039578,80,421,2018-07-19T14:41:01+00:00,99.71,7.09
-1.081135,4.018996,(-0.07324219, 0.01977539, 0.9625244),52.37201,5.039578,80,415,2018-07-19T14:41:01+00:00,99.71,7.09
1.602338,4.558562,(-0.08081055, -0.02844238, 1.01355),52.37198,5.039665,80,447,2018-07-19T14:41:04+00:00,99.10,7.14
-0.05653067,2.884284,(-0.04980469, 0.004516602, 0.9898682),52.37198,5.039665,80,439,2018-07-19T14:41:04+00:00,99.10,7.14
-0.03559341,2.805882,(-0.0480957, 0.0006103516, 0.9667969),52.37198,5.039721,80,439,2018-07-19T14:41:06+00:00,98.71,7.26
1.38012,4.30395,(-0.0760498, -0.02441406, 1.010498),52.37198,5.039721,80,437,2018-07-19T14:41:06+00:00,98.71,7.26
-0.1183049,3.809445,(-0.06677246, 0.002075195, 1.002808),52.37197,5.03981,80,440,2018-07-19T14:41:09+00:00,100.87,7.29
0.4770597,3.777207,(-0.06567383, -0.008300781, 0.994751),52.37197,5.03981,80,420,2018-07-19T14:41:09+00:00,100.87,7.29
0.2927842,5.314376,(-0.08850098, -0.004882813, 0.951416),52.37197,5.03981,80,420,2018-07-19T14:41:09+00:00,100.87,7.29
0.05833359,3.829046,(-0.06433105, 0.008056641, 0.9611816),52.37196,5.0399,80,418,2018-07-19T14:41:12+00:00,100.34,7.45
0.4004341,3.979504,(-0.0690918, -0.006958008, 0.9931641),52.37196,5.0399,80,440,2018-07-19T14:41:12+00:00,100.34,7.45
-0.07739223,3.978345,(-0.06896973, -0.002319336, 0.9998779),52.37195,5.03996,80,456,2018-07-19T14:41:14+00:00,100.82,7.46
0.07168751,2.631859,(-0.0447998, -0.001220703, 0.9746094),52.37195,5.03996,80,416,2018-07-19T14:41:14+00:00,100.82,7.46
0.4586582,3.810885,(-0.06750488, -0.01843262, 1.018921),52.37194,5.040051,80,382,2018-07-19T14:41:17+00:00,98.23,7.34
-1.262289,3.513067,(-0.0604248, 0.02172852, 0.9842529),52.37194,5.040051,80,411,2018-07-19T14:41:17+00:00,98.23,7.34
0.1691134,5.179118,(-0.08959961, -0.002929688, 0.9885254),52.37194,5.040141,80,419,2018-07-19T14:41:20+00:00,103.53,7.66
0.6984632,4.537993,(-0.07922363, -0.01220703, 0.9981689),52.37194,5.040141,80,427,2018-07-19T14:41:20+00:00,103.53,7.66
0.632769,5.683608,(-0.1086426, -0.0267334, 0.9990234),52.37193,5.040202,80,395,2018-07-19T14:41:22+00:00,101.36,7.51
1.368665,5.846806,(-0.1046143, -0.02453613, 1.021606),52.37193,5.040202,80,439,2018-07-19T14:41:22+00:00,101.36,7.51
-0.4794113,5.840048,(-0.1011963, 0.01049805, 0.9893799),52.37193,5.040202,80,436,2018-07-19T14:41:22+00:00,101.36,7.51
-2.643157,6.399736,(-0.1113281, 0.04602051, 0.9925537),52.37191,5.040293,80,399,2018-07-19T14:41:25+00:00,94.97,7.61
0.2525615,4.982454,(-0.08898926, -0.004516602, 1.020752),52.37191,5.040293,80,475,2018-07-19T14:41:25+00:00,94.97,7.61
-0.08955016,3.398012,(-0.06018066, 0.001586914, 1.01355),52.3719,5.040387,80,462,2018-07-19T14:41:28+00:00,92.96,7.83
